Folder,Label,Filename,Hue_Mean,Hue_Std,Saturation_Mean,Aspect_Ratio,H_hist_bin_0,H_hist_bin_1,H_hist_bin_2,H_hist_bin_3,H_hist_bin_4,H_hist_bin_5,H_hist_bin_6,H_hist_bin_7,S_hist_bin_0,S_hist_bin_1,S_hist_bin_2,S_hist_bin_3,S_hist_bin_4,S_hist_bin_5,S_hist_bin_6,S_hist_bin_7,V_hist_bin_0,V_hist_bin_1,V_hist_bin_2,V_hist_bin_3,V_hist_bin_4,V_hist_bin_5,V_hist_bin_6,V_hist_bin_7,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,area,perimeter,eccentricity,solidity,extent,major_axis_length,minor_axis_length,edge_density,dark_pixels_ratio,dark_area_ratio
Extra_Class,2,IMG_20210703_145801.png,15.715265987549518,14.026766558235094,100.29413554046408,1.7403508771929823,0.998809278011322,0.0487805530428886,0.0006287504220381,0.0,0.0,0.0,0.0,0.0,0.068094290792942,0.0219619441777467,0.0253564342856407,0.0581971034407615,0.1530996859073639,0.4134939014911651,0.8924237489700317,0.0037421188317239,0.008364550769329,0.0034316105302423,0.1195994317531585,0.5116804242134094,0.8479392528533936,0.0692561417818069,0.0,0.0,48.29008683324473,0.6474271767222066,0.4319060136842491,0.992830239515078,46.0,7.0,0.7495322369987585,0.0005822490000506,0.0004716981132075,522.0666544080815,345.5913373311442,0.0541500152528226,0.0066230958599402,0.0066855778963547
Extra_Class,2,IMG_20210703_150812.png,12.540040823482268,11.47074496274488,98.0337106792226,1.5403726708074534,0.9999853372573853,0.0054057571105659,0.0,0.0,0.0,0.0,0.0,0.0,0.0437000803649425,0.0575612299144268,0.0318806432187557,0.075018785893917,0.1506931632757187,0.3671893179416656,0.9112019538879396,0.0175324790179729,0.0085756676271557,0.0042779766954481,0.2255104780197143,0.4796065092086792,0.8243286609649658,0.1987780630588531,0.0005322828073985,0.0,54.7221030177552,0.6620300790752967,0.4446039430209099,0.9911773889625728,21.0,0.0,0.8096514127885234,0.0002578078962875,0.0002003816793893,591.9709579293253,347.43430110600326,0.061007202070926,0.0059767044361183,0.0061012191118707
Class_I,0,IMG_20210703_152813.png,19.24788992947161,13.938106039769533,111.68674846803098,1.7777777777777777,0.9963961243629456,0.0847656950354576,0.0030885343439877,1.1654846275632735e-05,0.0,0.0,0.0,0.0,0.0788626223802566,0.029818607494235,0.0378740541636943,0.0893212482333183,0.2188428193330764,0.8208672404289246,0.5116265416145325,0.0013457785826176,0.0076260068453848,0.0061551630496978,0.0763080343604087,0.8846328258514404,0.4564572870731354,0.0561478771269321,0.0,0.0,56.427891821440205,0.5558395236889416,0.3261288667099755,0.9901785561964552,48.0,5.0,0.8600830008626802,0.0005386540382219,0.0004488582169107,666.7040801671926,340.12183689504855,0.0696865760325144,0.0073416388085691,0.0074491298599391
Class_II,1,IMG_20210703_160919.png,17.330691892757958,16.04048710819785,80.63038747062593,1.6423841059602649,0.6668930649757385,0.7451015114784241,0.0087653156369924,0.0007456317543983,0.0,0.0,0.0,0.0,0.0713088288903236,0.031829684972763,0.0652091279625892,0.1831101030111313,0.8425925970077515,0.4959430694580078,0.0140869207680225,0.0004569805169012,0.0114728417247533,0.0261942669749259,0.1040163189172744,0.7031947374343872,0.6613126993179321,0.2368792295455932,0.0208279360085725,0.0,83.31777376413139,0.6239778573126433,0.4241399742854971,0.9885836073117886,45.0,5.0,0.6496541736960638,0.0005204478164322,0.0004289718022535,511.6503694315598,388.9718936227263,0.1022875668449602,0.0093717216458794,0.0097913509733069
Class_II,1,IMG_20210703_160758.png,17.56180946039262,14.301605595569455,81.22865492749334,1.5168195718654434,0.986121416091919,0.166026085615158,3.480387385934591e-05,0.0,0.0,0.0,0.0,0.0,0.0889960303902626,0.1272934973239898,0.15977543592453,0.324900358915329,0.6191019415855408,0.6792228817939758,0.0125024020671844,0.0006484228069894,0.0087229209020733,0.0386727191507816,0.0552893839776515,0.6514661908149719,0.7402044534683228,0.1518550962209701,0.0007794244447723,0.0,87.43292867513051,0.6066841450924128,0.3850909289428753,0.9881016642700754,40.0,6.0,0.633353019478565,0.0004105006054883,0.0003161055792634,542.3219560329084,419.6828993474005,0.1033206218381437,0.014700699793586,0.0155162865629562
Class_I,0,IMG_20210703_151705.png,18.22883064516129,15.249076962005455,94.144521440989,1.4850299401197604,0.9704318046569824,0.2413720190525055,0.0012880698777735,0.0,0.0,0.0,0.0,0.0,0.0569913424551487,0.042149368673563,0.0348970405757427,0.0914130732417106,0.2229362726211547,0.9614931344985962,0.1059790551662445,0.0003526502114254,0.0051790480501949,0.0038017944898456,0.0114340763539075,0.8997484445571899,0.4309800267219543,0.0673563182353973,0.000186503122677,0.0,63.8511703864997,0.5920221375333782,0.4012275895889153,0.9904916343855416,33.0,0.0,0.6876445878575422,0.0003361549980136,0.0002565777197238,578.0671948175379,419.7042211410828,0.060463265595632,0.0050663376749453,0.0051775746298843
Extra_Class,2,IMG_20210703_143158.png,15.488176800837378,14.7647647537849,78.2039620801218,1.463126843657817,0.8783314824104309,0.4780520796775818,0.0,0.0,0.0,0.0,0.0,0.0,0.0655369088053703,0.0450651682913303,0.0450261011719703,0.2419688999652862,0.6564043760299683,0.7084041237831116,0.0198661796748638,0.0001758068974595,0.0075454358011484,0.0032413492444902,0.0094583630561828,0.8243300318717957,0.494084358215332,0.2760460674762726,0.0015055447584018,0.0,63.74403623253181,0.6759545988560702,0.4553177620685926,0.9913011203801184,82.0,48.0,0.552003362598765,0.000915955497967,0.0007500503082523,424.24733292579225,353.7551954112982,0.0511616260640209,0.0059398562160266,0.0059727336489566
Class_II,1,IMG_20210703_161523.png,14.465163165791449,13.85634405754432,82.77352931982996,1.9224806201550388,0.9744640588760376,0.2245431542396545,0.0005155985127203,0.0,0.0,0.0,0.0,0.0,0.0546733401715755,0.0550311841070652,0.0289853047579526,0.1888390034437179,0.4704872071743011,0.8467594385147095,0.1382808685302734,0.0008946081507019,0.0087659386917948,0.0042682322673499,0.0140897557139396,0.3132790625095367,0.8824455142021179,0.3492607176303863,0.0294875167310237,0.0,56.8721008534962,0.65679469674988,0.452463449875108,0.993025028534364,26.0,0.0,0.8910418434153417,0.0004042854255104,0.0003136611494474,616.4454374618665,279.8176374112479,0.0762759723606244,0.0068773820099148,0.0069776771642261
Extra_Class,2,IMG_20210703_143229.png,14.593509184587814,14.061292695515474,77.24209789426523,1.3777777777777778,0.9856147170066832,0.1690076887607574,0.0,0.0,0.0,0.0,0.0,0.0,0.0956720262765884,0.0332813709974288,0.0551514402031898,0.2078228145837783,0.6064753532409668,0.7568987011909485,0.0529034696519374,0.0006096186698414,0.0087628541514277,0.0038302454631775,0.2090006172657013,0.5482669472694397,0.7773343324661255,0.2266757935285568,0.0001494729949627,0.0,73.57696969696971,0.665496212530526,0.4655522293585564,0.9897346470827288,58.0,25.0,0.7185067484997735,0.0005594351633936,0.0004419519034411,538.3875351250579,374.45929144809577,0.0558322151469149,0.006077010574209,0.0061086068163626
Extra_Class,2,IMG_20210703_145323.png,17.612252405206565,14.628380690924471,102.36907187323146,1.7403508771929823,0.9606069922447203,0.2779105305671692,0.0,0.0,0.0,0.0,0.0,0.0,0.0833038240671157,0.0367911234498024,0.0232144463807344,0.0679252967238426,0.1902620792388916,0.6515548825263977,0.7251371741294861,0.002598006511107,0.0094697047024965,0.0047538680955767,0.1432625651359558,0.7072424292564392,0.6898813247680664,0.0566661059856414,0.004944022744894,0.0,61.32647173489279,0.5870097725789049,0.396585570623488,0.9903437389164602,33.0,0.0,0.8839707509263887,0.0004298498130804,0.0003646570014144,638.6250385790511,298.5841573739438,0.0652667283709533,0.006565092064239,0.0066121536560974
Class_II,1,IMG_20210703_160851.png,16.42508064516129,14.974283414080572,84.62536600496279,1.5261538461538462,0.8953903913497925,0.4452692568302154,0.003370170481503,0.0,0.0,0.0,0.0,0.0,0.0650207698345184,0.0659109875559806,0.0663124620914459,0.1616180688142776,0.3038259148597717,0.9317607283592224,0.0205448176711797,0.0,0.0069913994520902,0.0248701684176921,0.0327332690358161,0.3265143632888794,0.8563663363456726,0.3978515267372131,0.0006226436817087,0.0,55.69604972804973,0.6375416009653141,0.4240171817224483,0.9932394165426311,31.0,1.0,0.7868086191135147,0.000350825571789,0.0002675088881985,580.2647108711267,358.1376669978215,0.0664982888957279,0.0098895397851321,0.0106028836384859
Class_II,1,IMG_20210703_160107.png,15.427426052941806,14.19129551063983,84.42774086378738,1.6478405315614617,0.9628620743751526,0.2699722647666931,0.0034075588919222,0.0,0.0,0.0,0.0,0.0,0.0702376589179039,0.044992096722126,0.1438838243484497,0.1751283258199691,0.5102285742759705,0.8081080317497253,0.1682204455137252,2.2723281290382147e-05,0.00772768817842,0.0096596097573637,0.0344324856996536,0.4890177547931671,0.7893913984298706,0.3692989647388458,0.001589810824953,0.0,49.56601228229136,0.6635141815073157,0.4319354535671549,0.9936033227511474,50.0,1.0,0.8586406551275572,0.0006007160535358,0.0004804181559629,644.8052308505279,330.51298774450225,0.0868172942371792,0.0063645289893648,0.0065183187233086
Extra_Class,2,IMG_20210703_145739.png,17.033894343151005,13.885462797358644,106.47324976624591,1.7971014492753623,0.9998734593391418,0.015734689310193,0.0023377942852675,2.4225848392234184e-05,0.0,0.0,0.0,0.0,0.0706828609108924,0.0325699634850025,0.0181291531771421,0.05444997549057,0.2001917064189911,0.6249973773956299,0.7482964396476746,0.0019171059830114,0.0069438940845429,0.0029783053323626,0.0199760366231203,0.3469149768352508,0.9349575042724608,0.0710515081882476,3.290945096523501e-05,0.0,51.515854194115065,0.6294706470789382,0.3844579058643573,0.9927773003828988,27.0,0.0,0.9224928333385978,0.0003546425334611,0.0003001200480192,630.5485529475552,243.4007032617395,0.0504061981244163,0.006282722513089,0.0063541170871013
Extra_Class,2,IMG_20210703_143246.png,14.63233137829912,14.372111109975824,69.73360749633432,1.4090909090909092,0.9967651963233948,0.0803692638874054,0.000131341847009,0.0,0.0,0.0,0.0,0.0,0.1053480058908462,0.044142447412014,0.1134822592139244,0.3090598583221435,0.7464694380760193,0.5668676495552063,0.0012337301159277,0.0,0.0071137347258627,0.0037770543713122,0.0112295383587479,0.6082581877708435,0.785830557346344,0.1109065115451812,0.0010162477847188,0.0,72.11616161616159,0.6604012078445879,0.4809328205872262,0.9905121563602114,29.0,0.0,0.7311068195834215,0.0003333678196595,0.0002682651569813,575.0286635196835,392.3207883028525,0.0598372398173445,0.006273414466538,0.0063620846356764
Class_II,1,IMG_20210703_160611.png,20.363823262153566,17.180211261377845,75.1922705588369,1.3971830985915492,0.3025900423526764,0.953120768070221,0.0003197875048499,0.0,0.0,0.0,0.0,0.0,0.0936228036880493,0.057169709354639,0.2115723490715026,0.5064184665679932,0.7582206726074219,0.3344279825687408,0.0018143237102776,7.40540272090584e-05,0.0049379104748368,0.0054634804837405,0.0783221051096916,0.9783785343170166,0.186565026640892,0.0421922467648983,0.0003177863254677,0.0,58.1336064874093,0.638739278817818,0.3960536082817733,0.9900552007955312,37.0,2.0,0.8080436004477186,0.000362340129659,0.0002957161125319,663.4746794479352,390.867985596022,0.0984867744900613,0.0054692214846107,0.0056200965600482
Extra_Class,2,IMG_20210703_143211.png,15.343239063190454,13.856560556752706,83.46973044631021,1.358904109589041,0.9892763495445251,0.1460557132959365,4.41956908616703e-05,8.83913817233406e-05,0.0,1.1048922715417577e-05,0.0,0.0,0.1129096671938896,0.0331429876387119,0.0465538464486599,0.1924668103456497,0.5208757519721985,0.8190403580665588,0.0693069100379943,0.0002444687997922,0.0064138630405068,0.0035794537980109,0.0102362660691142,0.4457796812057495,0.8094586730003357,0.3819001913070678,0.0071265143342316,0.0,73.12661962086621,0.6538013633444659,0.4299239263637797,0.9910752076066428,43.0,8.0,0.7778678957998665,0.0004261687430004,0.0003381965472492,596.8048773848918,375.0487936320926,0.0533718373044542,0.0050599408376148,0.0051669780476412
Extra_Class,2,IMG_20210703_151055.png,12.923900902510946,14.619705816152544,70.98630037530158,1.373961218836565,0.950998604297638,0.3091952204704284,0.0,0.0,0.0,0.0,0.0,0.0,0.0600395686924457,0.073463425040245,0.046477798372507,0.1583279222249984,0.2879922389984131,0.8752858638763428,0.3386765122413635,0.0019538144115358,0.0080724116414785,0.0046799550764262,0.2198352664709091,0.7494263052940369,0.6236397624015808,0.0319217890501022,0.0003065472701564,0.0,49.07005791991943,0.7298756285441416,0.5504334653303343,0.9919689757418624,43.0,14.0,0.8920911143993099,0.0005656331803054,0.0004528508540977,625.1385685151625,282.4723355376679,0.0603838666211229,0.0063759436022209,0.0064383305259217
Class_II,1,IMG_20210703_161350.png,21.114259019894348,15.583829051074703,82.20439473979994,1.7282229965156797,0.468228667974472,0.8836052417755127,0.0019315183162689,0.0,0.0,0.0,0.0,0.0,0.0718785375356674,0.0429063476622104,0.1193994432687759,0.5267292857170105,0.8285756707191467,0.1214624270796775,0.0013029342517256,0.0,0.0065712146461009,0.0059796455316245,0.0943952575325965,0.8800950646400452,0.460672527551651,0.0649926662445068,9.593013965059072e-05,0.0,54.79311582726216,0.583573106720172,0.3335649614049474,0.9911487648008772,31.0,0.0,0.9043024871370072,0.0003466824724051,0.0002771816881258,733.6912856201367,313.2071397485411,0.0801957523455907,0.006003022648728,0.0061087096671915
Class_I,0,IMG_20210703_152724.png,17.91328125,12.647612395786153,122.42988911290324,1.55,0.9999269247055054,0.0120882103219628,0.0002923046122305,0.0,0.0,0.0,0.0,0.0,0.0416682697832584,0.0386412739753723,0.0245925355702638,0.042754516005516,0.0913168042898178,0.3998531997203827,0.9088810086250304,0.0071981684304773,0.0064373705536127,0.0049655786715447,0.0628331378102302,0.4382226169109344,0.8938866853713989,0.0700958147644996,0.0002888563612941,0.0,58.48637626262626,0.5823784361119339,0.322118680932139,0.9905764476459477,31.0,0.0,0.8454329776611715,0.0003038649663298,0.0002547833519626,718.5797643473093,383.7801796977512,0.0530217616815862,0.0062686873014838,0.0063804618150318
Class_I,0,IMG_20210703_152226.png,20.16768817204301,17.00296025869252,91.47144489247312,1.653333333333333,0.4509167671203613,0.8925492763519287,0.005465748719871,0.0,0.0,0.0,0.0,0.0,0.0577399879693985,0.0451117157936096,0.0541077107191085,0.1301784515380859,0.4926907122135162,0.8534339070320129,0.0605065375566482,0.0015620661433786,0.0065349047072231,0.0068319453857839,0.3139375150203705,0.9077052474021912,0.2694861888885498,0.0692979469895362,0.0001922030787682,0.0,62.93606734006734,0.5822123955952417,0.3923449734544445,0.9889556693838376,47.0,3.0,0.8203661870472406,0.0005287255464434,0.0004258789416455,628.2236331915328,359.2424870215549,0.0744477602684874,0.0055505600515091,0.0058502902942906
Class_I,0,IMG_20210703_153917.png,18.050444938820917,14.788462035256204,101.0634872080089,1.710344827586207,0.9143589735031128,0.4048999845981598,0.0018946640193462,0.0,0.0,0.0,0.0,0.0,0.1209717765450477,0.0496791899204254,0.0309335198253393,0.1284995675086975,0.2255595475435257,0.7769226431846619,0.5575835108757019,0.0065999943763017,0.0069972858764231,0.0050980225205421,0.120586559176445,0.9149117469787598,0.378169983625412,0.072855070233345,0.0,0.0,46.738641588296765,0.615849414279838,0.3729487533885265,0.991881468838308,33.0,2.0,0.8984472883930984,0.0003876196628883,0.0003221901116925,715.5029849433535,314.164047569236,0.0688785125005234,0.0065368196371398,0.0066257559587335
Class_II,1,IMG_20210703_155827.png,13.99233870967742,14.662312951344248,67.0934280211844,1.480597014925373,0.9499585032463074,0.3123759925365448,0.0002174671099055,0.0,0.0,0.0,0.0,0.0,0.0892689228057861,0.071291483938694,0.1263652294874191,0.2751308977603912,0.6968160271644592,0.6392691731452942,0.0325781628489494,0.0020926119759678,0.0076659782789647,0.030859975144267,0.0681899562478065,0.7037014961242676,0.701799750328064,0.0813652426004409,0.0,0.0,56.13524498718529,0.6641730996566994,0.508727735642883,0.9920270432891882,64.0,17.0,0.8565473050417077,0.0008177346195617,0.0006321487129847,619.443352684497,319.6752123777193,0.1123425508874819,0.0106545275590551,0.0114911417322834
Class_II,1,IMG_20210703_161501.png,17.704430230114532,14.725760553335247,89.65142639487233,1.6156351791530943,0.8319882154464722,0.5547930002212524,0.0006113503477536,2.982196929224301e-05,0.0,0.0,0.0,0.0,0.0524885989725589,0.0549974627792835,0.0478067025542259,0.2001164853572845,0.7664876580238342,0.5904523134231567,0.1255024671554565,0.0002765677054412,0.0083856899291276,0.0123946387320756,0.0448524095118045,0.6940262317657471,0.6540470719337463,0.297177106142044,0.0002206760691478,0.0,57.321264764912975,0.6051171342680707,0.3866716661656669,0.992081886533076,60.0,27.0,0.8841917815741059,0.0006569870573549,0.0005065171878165,602.0994325277569,281.25513529095053,0.0683310663819565,0.0065988156523047,0.0068030135307962
Class_II,1,IMG_20210703_155608.png,16.474379945222154,16.93715231851182,59.29240844998986,1.559748427672956,0.4657796621322632,0.8848998546600342,0.0012394982622936,0.0,0.0,0.0,0.0,0.0,0.1491651833057403,0.0601710341870784,0.0933368057012558,0.3643791377544403,0.9120385646820068,0.0288231167942285,0.0002827775897458,2.0198400306981057e-05,0.0065003535710275,0.0104005653411149,0.0453686416149139,0.8036539554595947,0.5894673466682434,0.06678157299757,7.647474558325484e-05,0.0,57.52805412616734,0.6681137387189221,0.4932699991490573,0.9918751988700708,22.0,6.0,0.6930128277168702,0.0003548043737702,0.0002653991845006,489.99655123979096,353.25088774193665,0.0877483483650771,0.0057522512904886,0.0058904057974654
Class_II,1,IMG_20210703_160053.png,15.594389668845784,14.39862898671057,87.39279016182617,1.6478405315614617,0.9802395105361938,0.1977509111166,0.0049997931346297,1.4005022421770263e-05,0.0,0.0,0.0,0.0,0.0668667405843734,0.0391825251281261,0.0576807111501693,0.1291509866714477,0.4203923344612121,0.8725468516349792,0.1895223408937454,0.0002732686698436,0.0088458787649869,0.0040659308433532,0.0082905320450663,0.5250406265258789,0.781789243221283,0.3359252214431762,0.0113449385389685,5.950142804067582e-05,48.62802107453269,0.6744900486323598,0.4324866329612145,0.993786776776829,38.0,0.0,0.8522934017906062,0.0004619499149039,0.0003572939683136,609.2487150243039,318.6760752148877,0.0557656913721071,0.0066887652420977,0.0067479578548597
Extra_Class,2,IMG_20210703_145437.png,17.23050887547306,15.143151033032662,104.66478757433772,1.3854748603351956,0.8672720193862915,0.4978342950344085,0.0004629048053175,0.0,0.0,0.0,0.0,0.0,0.0549326427280902,0.0374250151216983,0.0157371945679187,0.0561293251812458,0.16440449655056,0.4529361128807068,0.8708570003509521,0.0401462391018867,0.0070161260664463,0.0029749749228358,0.3070758879184723,0.841333270072937,0.3730412423610687,0.2421595305204391,0.0019259953405708,0.0,64.49667625980476,0.6158647512900437,0.4162910749750289,0.989252722465282,43.0,13.0,0.6737045510329362,0.0004295146484472,0.0003452179288529,587.9030808265584,434.4608452700416,0.0511645506574896,0.0047845036319612,0.0048426150121065
Class_I,0,IMG_20210703_152550.png,16.639737964506324,13.3879576581299,109.595107363467,1.5075987841945289,0.9990935921669006,0.0425637848675251,0.000505483651068,2.063198553514667e-05,0.0,0.0,0.0,0.0,0.05943363904953,0.0415473356842994,0.0155185004696249,0.0580197721719741,0.1999689042568206,0.4670540392398834,0.8558341860771179,0.02355882152915,0.0061404160223901,0.0040401313453912,0.0362007431685924,0.4870181083679199,0.869795024394989,0.0700386613607406,0.0002625355846248,0.0,63.601485984464695,0.5681697309744246,0.3790717072926191,0.9902555581308696,42.0,1.0,0.7859245767898064,0.0004229394290317,0.0003327576098496,627.9961157045244,388.3040498406043,0.0638274572788853,0.0058301823293013,0.0059786589590798
Class_II,1,IMG_20210703_160734.png,16.316159579667644,14.949934380732898,75.83805596285436,1.503030303030303,0.8293067216873169,0.5587936043739319,0.0002090287598548,0.0,0.0,0.0,0.0,0.0,0.0647793263196945,0.138294905424118,0.1562479138374328,0.358361154794693,0.5768330693244934,0.6998395323753357,0.0364738628268241,0.0,0.0072184801101684,0.0982795134186744,0.072315365076065,0.5440905690193176,0.8032844066619873,0.20918670296669,0.0,0.0,73.09072543618,0.6411955005086972,0.4294465004040548,0.9902859353304856,28.0,4.0,0.7957391411080842,0.0003132937240553,0.0002394267439673,601.9855805362004,364.5862536310139,0.0708918581328259,0.0351565860793254,0.0379635206056956
Class_II,1,IMG_20210703_160345.png,17.621616898032556,14.421402764199073,74.78250773993808,1.5356037151702786,0.9706730842590332,0.2404030561447143,0.0004326463968027,0.0,0.0,0.0,0.0,0.0,0.0703727751970291,0.0512161441147327,0.1659582704305648,0.567331075668335,0.7942276000976562,0.110537014901638,0.0013657638337463,0.0002515880623832,0.0056412671692669,0.0094719417393207,0.0843047723174095,0.3648119270801544,0.9238659739494324,0.0784540176391601,0.0,0.0,67.00806204459457,0.5829514908581105,0.3861236414082037,0.9915516702845956,69.0,22.0,0.0891424765616069,0.0007139974544438,0.0005882352941176,475.74641335162966,473.85241207271145,0.1281047271900675,0.0055505673006285,0.0060199167414904
Class_II,1,IMG_20210703_160534.png,17.791634773100053,15.352031724889953,78.5369600874795,1.6813559322033895,0.8299682140350342,0.557808518409729,0.0015313668409362,0.0,0.0,0.0,0.0,0.0,0.1163417845964431,0.0493881814181804,0.1803367584943771,0.3333935141563415,0.5643065571784973,0.7221390604972839,0.0206405334174633,0.0001630741899134,0.0061679002828896,0.0244589131325483,0.0834438875317573,0.8735377192497253,0.4765411615371704,0.0473404042422771,0.0,0.0,58.42413285396337,0.6108109392401095,0.4149535008499314,0.9911546765839916,35.0,4.0,0.8245489714147809,0.0004257700355213,0.0003401360544217,595.8036554171532,337.10010277898,0.1042995068578243,0.0106590056285178,0.0113977485928705
Class_II,1,IMG_20210703_160002.png,14.520194780838066,13.51057615922091,83.91538956167614,1.6478405315614617,0.9999629855155944,0.0084648514166474,0.0015300896484404,3.701829700730741e-05,0.0,0.0,0.0,0.0,0.0575325675308704,0.0546139292418956,0.0557858049869537,0.2190084904432296,0.3473180532455444,0.8867798447608948,0.1887386590242386,2.21109021367738e-05,0.0072733392007648,0.0033529577776789,0.0061384919099509,0.3533673584461212,0.9295946955680848,0.1042683944106102,0.0034045418724417,0.0,52.20697338836872,0.6704278844438349,0.4498887068765299,0.9934390231929524,62.0,16.0,0.6013090282930214,0.000782630648826,0.0006561818682132,486.2163336865601,388.49489911436063,0.0788341929148838,0.0063896592588972,0.0064018765806159
Class_I,0,IMG_20210703_151750.png,20.303590010405827,16.4144723554857,91.4711166030755,1.7777777777777777,0.2409719675779342,0.9705318212509156,0.0007159426459111,0.0,0.0,0.0,0.0,0.0,0.0643885135650634,0.0433430820703506,0.0445347130298614,0.1828851848840713,0.4702300131320953,0.8574497699737549,0.0469987653195858,4.039429768454284e-05,0.0068525397218763,0.0036935675889253,0.0239757895469665,0.9367730021476746,0.3447491824626922,0.0544801205396652,0.0009395917295478,0.0,63.3460048513812,0.5944459670598008,0.3861981534347023,0.9897652257763674,43.0,5.0,0.7714174321872685,0.0005233371873668,0.0004243309386595,570.2063320918246,362.8390711038582,0.0579034188987525,0.0065202754580139,0.0066265842970032
Extra_Class,2,IMG_20210703_142644.png,14.795678559791464,14.356759711909682,80.60669870750516,1.67003367003367,0.9987454414367676,0.0500757284462451,8.18453700048849e-05,0.0,0.0,0.0,0.0,0.0,0.0594858191907405,0.0402183346450328,0.032937254756689,0.1225614696741104,0.326208621263504,0.9328909516334534,0.0451670363545417,6.08446825935971e-05,0.0068662939593195,0.0033786527346819,0.0039962558075785,0.3860383033752441,0.9193023443222046,0.0760378465056419,0.0011443824041634,0.0,55.15642621501208,0.6710828186430093,0.4760752017470211,0.9931786421530472,24.0,0.0,0.8767022240286589,0.0003267662396013,0.0002651464934376,626.3173704375931,301.27962526405554,0.0540016989863133,0.0061513252009259,0.0062553645277915
Class_I,0,IMG_20210703_152828.png,15.419667811808548,12.444233170157553,118.8658073250262,1.7906137184115525,0.9977052807807922,0.0677025690674781,0.0006868376513011,0.0,0.0,0.0,0.0,0.0,0.0450147651135921,0.0504043325781822,0.0117282448336482,0.0206430666148662,0.0713863670825958,0.2516657412052154,0.9605296850204468,0.0618105605244636,0.0072034490294754,0.0044699204154312,0.0037478564772754,0.0732723101973533,0.5747973918914795,0.8147977590560913,0.0160573292523622,1.719200190564152e-05,53.74351456806329,0.6306119233278781,0.3662712355654745,0.9935332651853832,42.0,1.0,0.897881521777292,0.0004933978666416,0.0004134346576367,703.3069235672502,309.6218552651523,0.0580386675482368,0.0063965394261521,0.0064540622627182
Class_I,0,IMG_20210703_152927.png,15.91846694082461,14.481398898096783,96.27767838068787,1.6423841059602649,0.96034973859787,0.2787939608097076,0.0015045701293274,0.0,0.0,0.0,0.0,0.0,0.0704611018300056,0.0635104775428772,0.0324658453464508,0.1075014770030975,0.2803121507167816,0.61958247423172,0.7181791663169861,0.0123467920348048,0.0075270170345902,0.0037081628106534,0.0334103628993034,0.8400925397872925,0.5067084431648254,0.1905368417501449,0.0001106914278352,0.0,54.2246839253462,0.6728289507337566,0.425743311300114,0.9917192273101162,35.0,3.0,0.8808025684223041,0.0004143335740414,0.0003040437823046,660.2707502199713,312.6274526638029,0.0638498823211415,0.0059703581048777,0.006017001527572
Class_II,1,IMG_20210703_155559.png,10.373883374689829,15.3058094942489,38.37841811414392,1.5261538461538462,0.6254621744155884,0.7802484035491943,0.0030661206692457,0.0,0.0,0.0,0.0,0.0,0.2241508811712265,0.0842553004622459,0.1406213343143463,0.3518470823764801,0.8792203068733215,0.1614259630441665,0.0003110326942987,0.0001036775647662,0.0118920849636197,0.0200212150812149,0.0397264584898948,0.4975429773330688,0.8607111573219299,0.0974346622824668,0.0036480550188571,0.0,49.03153379953381,0.7850015884414407,0.6674484747943843,0.9927346787047376,33.0,4.0,0.8730100832271366,0.000634322620329,0.0005122950819672,508.2357362736359,247.86766517928325,0.0907475304855353,0.0107133475927802,0.0110323089046493
Extra_Class,2,IMG_20210703_145328.png,18.390577249575557,14.87366041889094,105.49921477079796,1.7403508771929823,0.9472526907920836,0.3204875290393829,0.0002477620728313,1.457423968531657e-05,0.0,0.0,0.0,0.0,0.0761904940009117,0.031965784728527,0.0311606023460626,0.0649179220199585,0.1567289680242538,0.6818696856498718,0.7060251832008362,0.0024759392254054,0.0093567408621311,0.0049414113163948,0.1716529875993728,0.7312725186347961,0.657395601272583,0.0591090507805347,0.0009394318331032,0.0,58.55378344852029,0.5781405318303738,0.3824473166307578,0.990521387354201,29.0,0.0,0.8759433538622057,0.0003764473752531,0.0003111120647113,669.3527287326939,322.9051088448749,0.0640742480012297,0.006482535084997,0.0065974736503338
Class_II,1,IMG_20210703_161112.png,16.688585607940446,14.026830236580444,95.30151985111662,1.5261538461538462,0.9984685182571412,0.0553140565752983,0.0009640794014558,0.0,0.0,0.0,0.0,0.0,0.0986308604478836,0.0404269993305206,0.0451307669281959,0.2008213251829147,0.4017697870731354,0.6054726839065552,0.6467260122299194,0.0009322788100689,0.0062325205653905,0.003824847517535,0.0818304046988487,0.9071288704872132,0.4084815382957458,0.05924703925848,0.0003504840424284,0.0,57.61982905982907,0.6052373071053617,0.4010390377332911,0.9906744514941168,52.0,15.0,0.6033969402187029,0.0005638262114131,0.0004708865344562,527.7601226521455,420.8575546910845,0.0684891136100135,0.0054219120029914,0.0055361668536291
